label,text
polar_question,Recibíeren els funcionaris de formació en protecció de dades aquest any?
polar_question,¿Cumplieren les mesures de seguridad el estàndard de última generació?
polar_question,Ha reduït la pseudonimització el risc a nivells acceptables?
polar_question,Identificava la evaluació d’impact del protecció de dades riscos importants?
polar_question,Ha reunit el consell un informe sobre la brecha de dades?
polar_question,S'ha registrat la brecha en el registre d'incidentes?
polar_question,S'ha enviat la notificació al regulador?
polar_question,S'ha actualitzat el avís de privacy?
polar_question,El procesador ha signat el acord de prelucrada de dades?
polar_question,S'ha efectuat la evaluació d'impact del traspàs?
polar_question,El mecanisme de consentiment ha estat revisat des de la última actualització de la plataforma?
polar_question,El responsable de la protección de datos ha revisado la nueva actividad de tratamiento?
polar_question,S'ha actualitzat la formació del personal després del breu?
polar_question,El responsable del tratamiento ha ratificat la evaluació del risc?
polar_question,S'ha confirmat la legalitat de la transferència internacional?
polar_question,¿Han sido procesados los pedidos de supresión dentro del plazo requerido?
polar_question,S'han respondut els requeriments d'accès del titular a temps?
polar_question,¿Han sido categorizadas las galletas correctamente?
polar_question,S'han actualitzat els calendaris de retenció?
polar_question,¿Han sido auditados los procesadores este año?
polar_question,S'han identificat les activitats de prensament de risc major?
polar_question,S'han informau els funcionaris sobre la política actualitzada?
polar_question,S'han conservat els registrats del consentiment de manera segura?
polar_question,S'han completat les assesses de risc per a tercers?
polar_question,¿Han revisado las transferencias de datos internacionales tras el cambio en la ley?
request,Podria veure a cà que els nostres nostals inicien properment?
request,Sería capaz de gestionar la consulta del cliente mientras viajo?
request,Podria preparar un breve glosario de los términos técnicos utilizados en el informe?
request,No t’interessa buscar un lugar adecuado para el día fuera del lugar de trabajo?
request,Podria contactar al proveedor anterior para obtener un presupuesto de comparación?
request,Seria possible que reuniera las opiniones del equipo sobre el cambio propuesto?
request,Podria preparar el paquete para el nuevo miembro del comité?
request,No t’interèssi fer una verificació de la identitat del nou fornidor abans de continuar?
request,Podria elaborar una respuesta de espera para la consulta de prensa?
request,Podria proporcionar una breve descripción del contexto normativo?
request,Podria facilitar el proceso de firma con las partes interesadas relevantes?
request,No tindries preocupació si vols comprovar el historial de versions del document?
request,Podria preparar una diapositiva que resuma los principales riesgos?
request,Seria possible presentar a los ponentes al inicio de la sesión?
request,Podria generar una versión accesible del informe?
request,No tindries a comprovar que el camí es reseta per a la sessió de la tarda?
request,Podria ajudar-me a preparar la solicitud para la subvención?
request,Ser-ia capaç de reunir les seves comentaris del pilotatge?
request,Podria establir una relació amb el coordinador del lloc per a la configuració?
request,No t’interèssi en perseguir al empresa de construcció per al treball pendiente?
request,Desitgava que podiessies veure això abans que arribi al consel de direcció.
request,"Apreciaria que, si detecta algún problema de cumplimiento, nos lo señalara."
request,M’avincint preguntant si podriessiu ajudar a identificar un sucessor adequat.
request,Seria gràcia si pogués organitzar la contrafirma.
request,Desitgava que fos possible que participasses en el comitè de supervisió.
request,Apreciearia molt una evaluació sincera de la situació.
request,M’avincint preguntant si podriessiu comprovar si els dades són actuals.
request,Seria gràcia si pogués preparar els punts de discussió per a la informació.
request,Desitjava que pudiessin encapçalar a un acord sobre el que hauria de ser el nostre pas següent abans del terme de la setmana.
request,Apreciaria que informasse la taula de tots els canvis.
request,Seria convenient que nos encontráramos allí la semana que viene?
request,Seria posible incluir una recomendación en el informe?
request,Seria demasiado trabajo añadir un glosario al apéndice?
request,Seria posible recibir el primer borrador para el miércoles?
request,Seria convenient distribuir el orden del día un día antes la próxima vez?
request,Seria posible reducir la tarifa un diez por ciento?
request,Seria una petición excesiva pedir un informe mensual de progreso?
request,Seria posible celebrar la reunión en nuestras oficinas esta vez?
request,Seria convenient programar una llamada de seguimiento cada lunes por la mañana?
request,Seria possible proporcionar los datos en un formato anónimo?
request,Podria suggerir-me que revisitemos la decisión en la próxima reunión?
request,Podría solicitar una breve prórroga del plazo para los comentarios?
request,Podría preguntarle si se distribuyen los actas antes de cerrar el negocio?
request,Quería llamar la atención sobre el riesgo asociado con el cronograma propuesto.
request,Podria suggerir que el comité nombrara un ponente?
request,Podría solicitar el derecho a dirigirme al panel antes de que se tome la decisión?
request,Podria proponer que se busque una verificación independiente?
request,Podría preguntarle al presidente si permite una breve declaración adicional?
request,¿Podría recomendar que el asunto se remitiera al comité de ética?
request,Podria suggerir una breve pausa antes de las deliberaciones finales?
request,Podria revisar los términos del contrato antes de que se acuerde la renovación?
request,Seria capaç de preparar una estratègia de negociació estructurada?
request,Podria garantir que la lista de control de cumplimiento ha sido firmada?
request,Seria possible encontrar una fecha que se ajuste a todos los participantes externos?
request,Podria investigar sobre los flujos de financiación alternativos para este proyecto?
request,Podria ajudar a desarrollar el caso de negocio?
request,Podria fer una xarxa de dependències abans de comprometre’t amb el calendari?
request,Podria presentar les opcions al grup de gestió?
request,Podria identificar qui té la autoritat per signar-ho?
request,Podria confirmar si es requería la aprobación previa reglamentaria?
request,Podríeis garantir que el sistema está completamente probado antes de la fecha de puesta en marcha?
request,Podeu obtenir la confirmació del interessat per escrito?
request,Podeu enviar un seguimiento a cualquiera que aún no haya respondido?
request,Podria organitzar perquè el grup legal revise la cláusula de indemnización?
request,Podria veure si hi ha un plantilla que podamos adaptar?
request,Podríeis comprovar si necessitaviem un acord de compartiu de dades?
request,Podes mostrarles las cifras al equipo de finanzas antes de que nos comprometámos?
request,Podria garantir que el nuevo proceso esté documentado antes de que comience la formación?
request,Podria confirmar si el seguro cobre esta tipologia d'activitat?
request,Podria contactar amb el departament de TI per a saber més sobre les necessitats de seguritat?
request,Apreciaria que puessi comprovar de nou la exactitud de la referència.
request,Seria gràcia si podiesen ajudar a agilizar el procés d'approvació.
request,Querería que compartieras cualquier persona que conozcas en ese sector.
request,Apreciearia la seva ajuda per identificar el públic adequat per a aquest missatge.
request,Seria gràcies si podieseu marcar ambigüedades en el projecte.
request,Aquestarnau la teva perspectiva sobre la millor manera de situar aquesta proposta.
request,Apreciearia que pudessieu gaudir d'una percepcció del humores del saló.
request,Ser-ia molt gràcies si puc ajudar-vos a navegar pel procés d'aprovaçament intern.
request,Querería que pudiesen echar un vistazo al presupuesto antes de que lo envíe.
request,Apreciaria el seu advies sobre la forma de responder a la queja.
request,Podria organizar una segunda lectura del documento antes de su publicación?
request,Ser-ia possible organitzar una reunió prèvia a la sessió principal?
request,Podria ajudar-nos a identificar les mesures correctes per a seguir el succes?
request,Ser-ia capaç de preparar un document FAQ per al nou procés?
request,Podria investigar què han hecho otras organizaciones similares en esta situación?
request,Ser-ia capaç de registrar les decisions que s’han adoptat de forma informal?
request,Podria preparar una versión en lenguaje sencillo de la especificación técnica?
request,Seria capaç de identificar els riscos que encara no han estat identificats?
request,Podes asegurar que todas las versiones estén claramente marcadas con la fecha?
request,Podria fer una verificació de lógicas al model?
request,Podria comprovar si el formatge és consistent amb el estil de la casa?
request,Ser-ia capaç de revisar el avís de privacidad abans de que s'publici?
request,Podria ajudar con la traducción del resumen al inglés sencillo?
request,Seria capaç de coordinar les respòsies de les diferents direccions?
request,Podria investigar si existe alguna técnica anterior para esta idea?
request,Seria possible que reuniera els dades de comparació pertinents?
request,Podria ajudar-me a preparar la presentación del contrato?
request,Ser-ia capaç de escriure un resum executiu d'una pàgina?
request,Podria identificar els interessats que han de ser consultats sobre això?
request,Podria comprovar la secció de metodologia del rapport?
request,Podria revisar les conclusions per a la consistència lógica?
request,Podria ajudar-me a crear una narrativa atractiva?
request,Podria indicar-me el tono adecuado para esta comunicación?
request,Podria revisar la visualización de datos para tener una mejor comprensión?
request,Podria preparar-me los puntos de conversación para la entrevista de los medios?
request,Podria aconsellar-me sobre el canal més apropiat per a aquest mesaj?
request,Podria investigar els precedents per a el gestió d'aquest tip de reclamació?
request,Seria capaç de redactar les principals méses per la comunicació a tot el personal?
request,Podria ajudar a desarrollar el plan de contingencia si el voto fuera en sentido contrario?
request,Podria sintetizar la discussió per a aquells que no han pogut assistir?
request,Podria distribuir el extracto de la reunión de hoy?
request,Seria capaç de generar una versió neta del document després de incorporar totes les edicions?
request,Podria obtenir la aprobación del patrocinador del proyecto antes de proceder?
request,Podria proporcionar una recomendación clasificada por riesgo?
request,Podria ajudar-me a estructurar el argumento de una manera más clara?
request,Seria capaç de identificar les lacune en la base de la evidencia?
request,Podria organitzar per estendre la reserva de la sala?
request,Ser-ia capaç de reunir els dades de evaluació per al final del mes?
request,Podria ajudar-me a comprendre les restriccions tècniques abans de comprometre?
request,Podria revisar la matriz de puntuación para la contratación?
request,Podria garantir que el mapa del proceso se actualice para reflejar los últimos cambios?
request,Podria comprovar si el enfocament propósit és consistent amb la política?
request,Podria plantejar el problema de la capacidad al director de operaciones?
request,Seria capaç de identificar un lloc pilot adequat per al nou servei?
request,Podria investigar si el presupuesto actual es suficiente para la segunda fase?
request,Ser-ia capaç de organitzar un taller sobre les conclusions del projecte al final del projecte?
request,Podria garantir que los principales riesgos estén incluidos en el registro de riesgos?
request,Podria proporcionar una narración para acompañar los datos financieros?
request,Podria identificar el enfoque de comunicación más adecuado para este público?
request,Podria ajudar a alinear el equipo detrás de la nueva dirección?
request,Podria comprovar que la metodologia de evaluació és adequada per al seu propòsit?
request,Podria revisar el informe posterior a la implementación?
request,Podria ajudar-me a diseñar el proceso de participación de los interesados?
request,Podria fer una mapa dels fluxos actuals del procés?
request,Podria ajudar a asegurar que se mantengan un control adecuado de los beneficios del proyecto?
request,Ser-ia capaç de facilitar el taller de evaluación de opcions?
request,Podria elaborar un conjunto de criterios de calidad para los productos finales?
request,Podria aconsellar-me sobre la manera de gestionar el conflict d’interesses?
request,Podria proporcionar al equip un informe sobre les noves exigències reglamentars?
request,Podria revisar la accesibilidad de la solución propuesta?
request,Podria ajudar-me a preparar-me para la conversación sobre la gestión de la línea?
request,Ser-ia capaç de fer notes a la reunió del grup consultor extern?
request,Podria identificar tres posibles socios para la colaboración propuesta?
request,Podria revisar el alcance del trabajo antes de que se firme el contrato?
request,Podria comprovar que els criteris de evaluació de la licitud han estat aplicats de manera consistent?
request,Podria preparar una cronología de los acontecimientos para la investigación?
request,Podria ajudar a redactar la evaluación de impacto en materia de igualdad?
request,Podria ajudar-me a identificar quais as aprovações necessárias em cada fase?
request,Podria comprovar si el cronograma és feasible d’acord amb la capacitat actual?
request,Podria revisar les premises que sustentan el model finançable?
request,Podria garantir que el organigrama se actualice antes de que salgan los documentos del consejo?
request,Seria possible que realizara la encuesta para evaluar las opiniones del personal sobre los cambios propuestos?
request,Podria investigar les necessitats de formació del equip abans que el sistema entre en funcionament?
request,Podria fer una evaluació de les opcions i presentar la seva recomanació?
request,Podria assegurar que les autoritats correctes de signoff aparezcan reflectits a la política?
request,Podria revisar la política en relación con el marco legal actual?
request,Podria elaborar un conjunto de principios de transición para el cambio organizativo?
request,Ser-ia capaç de coordinar la informació de múltiples zones empresarials?
request,Podria ajudar a identificar en qué punto el proceso actual crea una duplicación innecesaria?
request,Ser-li-a possible generar una comparación antes y después del proceso?
request,Podria comprovar que totes les dependències han estat capturats en el pla del projecte?
request,Podria ajudar a identificar las ventajas rápidas en el programa de mejora?
statement,La temperatura global media en el año 2023 va ser el any més calent de la història.
statement,La freqüència de huracanes de categoria 4 i 5 ha augmentat en els últims quarant anys.
statement,La creació de cretacions de pluja ha tornat més habitual en les ciutats europeues per culpa de l'impermeabilitat urbana.
statement,Más de tres mil millones de personas viven en zonas muy vulnerables al cambio climático.
statement,Els desastres relacionats amb el clima han triplicat la seva freqüència en els últims tretze anys.
statement,"L'Acord de París busca limitar el calentamiento a 1,5 °C por encima de los niveles preindustriales."
statement,Els contingents determinats a nivel nacional que s’han presentat fins ara són insuficients per a cumplir amb les obres de París.
statement,La compensació de CO₂ sigue siendo un mecanisme controvertido y no comprobado a la escala necesaria.
statement,El financiamiento para pérdidas y daños en los países vulnerables al clima se acordó en la COP 27.
statement,"El permafrost de Sibèria alberga aproximadamente 1,5 billones de toneladas de carbono."
statement,El cost anual de les calamitats naturals ha superat les 200.000 millons de dòlars durant la última dècada.
statement,El seguro contra inundaciones se está volviendo inaccesible en muchas zonas de alto riesgo.
statement,La industria del seguro se está alejando de los mercados inmobiliarios vulnerables al clima.
statement,Els bonos verds sovrani van reforen un recorde de cinc billons de dòlars a nivell global l'an passat.
statement,"En més de quaranta països, es creuen taxonomies de finançament ecològic."
statement,"La inversión en sostenibilidad ambiental, social y de gobierno ha atraído más de treinta billones de dólares en activos."
statement,Els crítics sostenen que les métrics ESG s'apliquen de manera inconsistente i que es procliu al «greenwashing».
statement,La Comissió de Valores Mobiliars i de Cambres proposava reguliment obligatoris per a la divulgació de informació sobre el climat.
statement,"Els mercats del carbon han ampliat-se ràpidament, però suferint de problemes de credibilitat i addicionalitat."
statement,Els preus de compensació de carbon sense voluntat són molt variables i sovint no reflecteixen el valor real del clima.
statement,La transició global de l’energia requereix una estimació de quatre biliones de dòlars d’investiment anual.
statement,La pobreza energética afecta a més d’un milió de persones a l’Àfrica subsahariana.
statement,L'accès aux services énergétiques modernes est considéré comme un préalable au développement économique.
statement,El coste de la transición energética no es asumido de la misma manera por todos los grupos de ingresos.
statement,"Els subsidis per combustibles fossils a nivell global ascende a més de cinc bilions de dòlars anualment, inclòs els costos ocults."
statement,El G7 va convenir en principi a eliminar la producció de energia hidrocarbònica no controlada per els primers anys de la dècada del 2030.
statement,El carbón sigue siendo la principal fuente de generación de electricidad a nivel mundial.
statement,Veles econòmiques majors han fixat objectius de zero neta amb el 2050.
statement,"Les comprometedores amb un procés net-zero de les empreses han proliferat, però la verificació independent de això és rara."
statement,L'iniciativa de l'iniciativa científica i basada en dades proporciona un framework per a les comprometents climàtiques empresarials.
statement,El concept de els límits planetaris va ser introduït el any 2009.
statement,"Nou es demanen que nou de les noues límites planetàries esguincen el seu valor, segons una recent anàlisi."
statement,La pérdida de biodiversitat és considerada actualment una amenaça tan seria com el canvi climàtic.
statement,El 60% de les poblacions de la fauna i la flora han disminuït des del any 1970.
statement,El ritme actual d'extinció es estima que sigui mil vegades més ràpid que el ritme natural de fons.
statement,Les espècies invasives són una de les principals causes de la pèrdua de biodiversitat a nivell mundial.
statement,El canvi en el ús de la terra és el principal factor de la pèrdua de la biodiversitat terrestre.
statement,Les zones protegudes marines cobren uns cinc-cents de millers de quilòmetres quadrats de les vastes aigües del món.
statement,Els objectius de vint per setze comprometxen els governs a protegir el tretze per cent de les terres i els oceans.
statement,El rewilding (reintroducción de especies silvestres en áreas degradadas) está siendo adoptado como una estrategia de conservación principal en algunas partes de Europa.
statement,Les comunitats indígenas gestionen aproximadament l'oitenta per cent de la biodiversitat que resta al món.
statement,Els drets de la natura han estat reconeguts en diverses constitucions nacionals.
statement,Un informe sobre soluciones basadas en la naturaleza estimó el valor de los servicios ecosistémicos en más de cien billones de dólares anualmente.
statement,S'han pilotat pagaments per els serveis del ecosistema en docents de països.
statement,La Plataforma Intergubernamental Científica y Política sobre la Biodiversidad y los Servicios de los Ecosistemas es una iniciativa que se fundó en el año 2012.
statement,Les negociacions per al tractament global de la ploma són una de les més significatives de la diplomacia ambiental des de l’Acord de París.
statement,Es inicien esquemes de responsabilitat extendida del producte per al conjunt per al contingut dels emballs en les economies més grans.
statement,L'economia circular busca eliminar los residuos manteniendo los materiales en uso de forma indefinida.
statement,El polímer de ús a únic va estar prohibit en més d’una cent d’àrees.
statement,"El residu tèxtil és una preocupació en creixent, amb la indumentària que s’usa en general només set vegades abans de ser eliminada."
statement,La moda rápida genera noventa y dos millones de toneladas de residuos sólidos anualmente.
statement,La indumentària representa aproximadament un 10% de les emissions de CO₂ a nivell global.
statement,Les marques de moda sostenible han crescut en más del 60% en los últimos cinco años.
statement,El moviment del dret a reparar està guanyant força legislativa en Europa i Nord-Amèrica.
statement,Els tasos de reciclació de l'eletrònica remanesquen per de sobte el 20% a nivell global.
statement,Els residus informàtics són el flux de residus sòlides que més cresc a nivell mundial.
statement,"Els minerals de terres rares, essencials per la tecnologia de l’energia limpia, es concentren en un petit nombre de països."
statement,La República Democrática del Congo concentra el 60% de las reservas mundiales de cobalto.
statement,El treball infantil i la força laboral en la minería del cobalto han atraído la atención internacional.
statement,"Estan introducint lleis de diligència en la cadena de aprovisionament en Alemanya, França i la Unió Europea."
statement,La indústria siderúrgica mundial representa entre un 7% i un 9% de les emissions de CO2 a nivell global.
statement,El hidrógeno verde es considerado esencial para la descarbonización de sectores como el acero y el transporte marítimo.
statement,El cost de l’hidrogen verd continua sent restant-se molt alt per la majoria de les aplicacions comercials.
statement,La electrólisis de l'aigua impulsada per a l'energia renovable produce hidrogen verd.
statement,El consell global del hidrogen amb l'objectiu d'instal·lar cinc seicentos gigavatts de hidrogen renovable el an 2050.
statement,"La indústria de fertilizantes nitrogenados es una de las principales fuentes de óxido nitroso, un gas de efecto invernadero potente."
statement,Les pràctiques de l’agricultura regenerativa poden sequestrar el carbon i millorar la salut del sol.
statement,La agrosilvicultura integra los árboles en los sistemas agrícolas para mejorar la sostenibilidad.
statement,La agricultura biológica representa actualmente aproximadamente un 1% de la superficie agrícola mundial.
statement,El mercat global de pesticides té un valor superior a les 80.000 millons de dòlars anualment.
statement,Els pesticides neonicotinoides han estat relacionats amb la disminució de les poblacions de polinizadors.
statement,El 60% de las variedades de cultivos del mundo han desaparecido desde principios del siglo XX.
statement,El Global Seed Vault de Svalbard guarda més d’un milió i tres cent mil mostres de semences.
statement,La soberanía alimentaria és el dret dels pobles a definir els seus sistems alimentaris i agrícoles.
statement,El sistema alimentari global està controlat per un petit nombre de multinacionalistes.
statement,Quatre empreses controlen el oitenta per cent del comerç global de grãos.
statement,La apropiación de tierras en el Sur Global s'ha accelerat des del cri sis alimentari del any 2008.
statement,Los pequeños agricultores producen un tercio de la comida del mundo en menos del diez por ciento de sus tierras de cultivo.
statement,Les dones són responsables del 60% a 80% de la producció de aliments en els països en desenvolupament.
statement,Els subsidis agrícoles en els països rics distorsionen els mercats alimentaris globals.
statement,"El món desaproveya aproximadament un terç de tot el aliment producte, mentre cent de millons de persones passin de fam."
statement,El consum d'aliments ultraprocesats ha estat relacionat amb un aumenti en les tas d'obesitat i de les maladies croniques.
statement,La dieta mediterrània es situat de manera consecutiva entre els models dietàtics més saludables.
statement,Dois plantas i cinc espècies d'animals proporcionen el setenta i cinc per cent de tot el menjar humà.
statement,La banana està en pericol per un patógen fúngic que s'està propagant a nivell global.
statement,El genoma del trigo és quin vegades més gran que el genoma humà.
statement,La fijación de nitrógeno por las legumbres reduce la necesidad de fertilizantes sintéticos.
statement,La rotación de cultivos s'ha practicat durant millers d'an i millora la fertilitat del sol.
statement,La irrigació per goteja pot reduir el consum d’aigua en l’agricultura en un 70%.
statement,La producció de aliments representa un setenta per cent del consum global de l'aigua fresca.
statement,La cuenca del Río Colorado es uno de los sistemas fluviales más sobrealquilados del mundo.
statement,Es de esperar que las disputas por el agua transfronteriza se vuelvan más frecuentes a medida que aumente la demanda.
statement,"El Tratat de las Aguas del Indo, que data de 1960, ha sobrevivido a las guerras i continua en vigor."
statement,"Des de la primera dècada del segle XX, s'han destruat més de la mitjana de les zones humides del món."
statement,"Los humedales ocupan solo el tres por ciento de la superficie terrestre, pero almacenan casi el doble de carbono que todas las selvas."
statement,El Congo Basin és la selva tropical més gran del món.
statement,La deforestació en el Bassin del Congo s'ha accelerat de manera significativa en els últims anys.
statement,Indonèsia ha perdut més d'un quart de la seva cobertura forestal des de 1990.
statement,"El cerrado, la sabana tropical del Brasil, almacena más carbono que el Amazonas por hectárea de suelo."
statement,La tala ilegal provoca pérdidas económicas de más de cincuenta mil millones de dòlars anualment.
statement,Los sistemas de certificación forestal cubren menos del 10% de los bosques comercialmente explotados del mundo.
statement,El comerç global del tarra de més de 600.000 millons de dòlars.
statement,"El bambú és una de les plantes que més cresc de velocitat a la Terra, fins a nouze cent centímetres per dia."
statement,Los bosques antiguos tardan cientos de años en desarrollar su plena complejidad ecológica.
statement,Los bosques maduros almacenan significativamente más carbono que los bosques más jóvenes y gestionados.
statement,Els programes forestals comunitaris s'han demostrat eficaces per reduir la defavorització en diversos països.
statement,La China ha plantat més arbres que qualsevol altre país durant la última dècada.
statement,La iniciativa de la Gran Muralla Verde tiene como objetivo restaurar cien millones de hectáreas de tierra en África.
statement,La restauració de terres es reconeguda com una de les estratègies de mitigació del clima més rentables.
statement,El Decennium de las Naciones Unidas para la Restauración de los Ecosistemas se extiende desde el año 2021 hasta el 2030.
statement,El compromiso global de restauración en la conferencia de la ONU sobre biodiversidad se comprometió a restaurar el 30% de las tierras degradadas.
statement,El oceà absorbe aproximadament un quart de tot el CO₂ que es produe per activitats humans.
statement,El fitoplancton produce més de la mitjana de l'oxigen de l'atmosfera terrestre.
statement,Los bosques de algas son algunos de los ecosistemas marinos más productivos y biodiversos.
statement,"Los nutrias marinas són considerades una espècie clave perquè controlen les poblacions de erizos de mar que, de no ser així, escargar-seien de destruir la fosa."
statement,La bomba de ballena circula nutrientes desde el océano profundo hasta la superficie.
statement,El avistamiento de ballenas genera más de dos mil millones de dòlars en ingresos turístics anualment.
statement,La població global de les seves ha disminuït un setenta per cent des del any 1970.
statement,"La pesca ilegal, no declarada y no regulada agota más de la captura anual legal en algunos océanos."
statement,"El alto mar, que ocupa sesenta y cuatro por ciento del océano, carece de una gobernanza adecuada."
statement,El Tractat de la Zona del Mar Abierto de la ONU va ser adoptat el any 2023 després de des d’anys de negociació.
statement,Los prados de pastos marinos secuestran el carbono a un ritmo hasta cuarenta veces superior al de los bosques tropicales.
statement,Los respiraderos hidrotermales de gran profundidad sostienen ecosistemas únicos sin depender de la luz solar.
statement,La llista roja de l'UICN documenta el estat de conservació de més d'un centenar i quarentena de mil·liers de espècies.
statement,Més de 40.000 espècies són actualment classificades com a amenaçades d'extinció.
statement,El nombre de les llengües en pericol crític ha duplicat des de la dècada del anys noventa.
statement,La diversitat lingüística està molt correlacionada amb les zones de biodiversitat més importants.
statement,Els sistems de coneixement indígena contenen selectells de centenars d'observacions ecològiques.
statement,El conocimiento ecológico tradicional de las comunidades indígenas es cada vez más reconocido en la política de conservación.
statement,La diversitat biocultural s'referirà a la teia interconectada de la diversitat biològica i cultural.
statement,La Convenció relativa à la Diversitat Biològica ha estat ratificada per 196 països.
statement,El Marco Global de Biodiversidad de Kunming-Montreal es el que se aprobó en la COP 15 en el año 2022.
statement,El objetivo de 30 x 30 obliga a los países a proteger el 30% de las tierras y los mares para el año 2030.
statement,"La natura és positiva és el nou concepte per a l'compromís empresarial amb la biodiversitat, anàlog al net-zero per al climat."
statement,La coalició Business for Nature representa a més de octecen empreses que defensen polítiques favorables a la natura.
statement,El equipo de trabajo sobre las revelaciones financieras relacionadas con la naturaleza proporciona un marco para informar sobre el riesgo de biodiversidad.
statement,Los intercambios de deuda soberana para la naturaleza se están utilizando para financiar la conservación en los países en desarrollo.
statement,El bono azul de Gabon ha recaudado ciento cincuenta millones de dólares para proteger su territorio oceánico.
statement,L'impact investit en la conservació ha crescut d'una activitat de nicho a un producte finançable habitual.
statement,El conteo de ecosistemas está siendo integrado en las cuentas nacionales por un número creciente de países.
statement,El sistema de contabilidad ambiental y económica de las Naciones Unidas proporciona el estándar internacional.
statement,La contabilitat del capital natural intenta valorar els serveis que produeix la natura en termes monetaris.
statement,Els crítics sostenen que poner un precio a la natura banaliza el bien común i mina el valor intrínseco.
statement,La tensió entre el desenvolupament econòmic i la protecció ambiental continua sent una de les principals dificultats.
statement,Els moviments per la justícia ambiental sostenen que la contaminació i els riscos ambientals són suportats de manera desproporcionada per les comunitats marginalisades.
statement,El mercuriode pintura y los tubos de plomo afectan de manera desproporcionada a las comunidades de bajos ingresos en los Estados Unidos.
statement,La crisi del saneamiento de Flint destacà les deficiències sistemàtiques en la regulació ambiental i la salut pública.
statement,El marco de justicia ambiental exige que las comunidades tengan voz en las decisiones que afecten a su entorno.
statement,La proposta del Nuevo Acuerdo Verde vinculó la acción climática con la reforma económica y la equidad social.
statement,Una transició justa ha de garantir que els operaris de les indústries de combustibles fossils no siguin deixats en seguda.
statement,Las comunidades dependientes del carbón se enfrentan a una devastación económica sin una inversión dirigida en medios de vida alternativos.
statement,El coste social del carbon intenta cuantificar el daño económico causado por una tonelada de emisiones de CO2.
statement,El coste social del carbono ha sido revisado hacia arriba a medida que ha crecido la evidencia de los impactos climáticos.
statement,Los impuestos al carbono s'apliquen en uns catorc cinquenta països i jurisdiccions.
statement,L'eficiència del preț del carbon depèn molt del nivell del preu i del ús de les entrates.
statement,Los ajustes de carbono fronterizos están diseñados para evitar el escape de carbono a los países que no tienen un sistema de valoración del carbono.
statement,El mecanisme d'adaptación al carbon al frontera de la Unió Europea és el primer d'aquesta magnitud.
statement,"Els compromisos corporatius voluntaris per a l'acció climàtica han crescut de manera significativa, però la verificació continua siendo débil."
statement,"Els objectius de reduïció de les emissions basats en la ciència exiguen una reduïció al nivell de limitar el canvi climàtic a 1,5 °C."
statement,"El perímetre de tres emisions, de la cadena de aprovisionament d'una empresa, constitue sovint la majoria de les emisions totales."
statement,Les emissió finançades per les banques i els gestors d'activos són molt més grans que les seves emissió operatives directes.
statement,L'aliança financera de Glasgow per a la Net Zero ha mobilizat més d'un centenar de trillons de dòlars en actiu.
statement,Els bonos verdes han financiat més de dos biliones de dòlars en proiecte sostenibles desde la seva introducció.
statement,Los bonos vinculados a la sostenibilidad vinculan el tipo de interés al logro de objetivos ambientales.
statement,"L'economia blava, que engloba les activitats relacionades amb els oceans, té un valor superior a 1,5 billons de dòlars."
statement,La producció eòlica offshore s'ha convertit en una font principal de producció d'electricitat en el nord d'Europa.
statement,Els projectes de energia mareomotriz remanescen en la fase de demostració per a les altes costes.
statement,L'energia geotermal proporciona una energía de base de fiabilitat en les regions volcànicsament actives.
statement,La central geotérmica més gran del món se encuentra en els Estats Units.
statement,Les centrals de conversió de residus en energia són controvertides perquè poden desincentivar el reciclatge.
statement,"La energia de la biomassa es clasifica com a renovable, però la seva sostenibilitat depèn del material de alimentació."
statement,"Els biocombustibles de aviació podrien reduir les emissions de l’aviació, però es troben davant de serios problemes en el abastecimiento."
statement,El combustible sostenible para la aviación se mezcla con el combustible convencional para aviones para reducir las emisiones.
statement,Las compañías navieras están probando el amoníaco y el metanol como combustibles de bajo carbono.
statement,"Les cel·lules de combustible hidrogenès es van estar probant en autobus, tren i vehicles pesants."
statement,Les limitacions de la tecnologia de les bateries restringen la electrificació del transport de camions a gran escala.
statement,El primer avió comercial elèctric va iniciar el servei habitual al començ de la dècada del anys 20.
statement,"La movilidad aérea urbana, incluant els taxis aèriels electrònics, està a ensai a diverses ciutats."
statement,El tren de alta velocidad és tres vegades més eficient en terme d'energia que la aviació de curtar cala.
statement,La inversión en el transporte público reduce la dependencia del coche y disminuye las emisiones urbanas.
statement,El sistema de tarificación por congestión ha demostrat que reduce el tráfico i mejora la calitat de l'aire en les ciutats.
statement,La inversión en infraestructura ciclista genera un retorno muchas veces superior al coste inicial en beneficios para la salud y el medio ambiente.
statement,El número de bicicletes elèctriques venudes a Europa supera el de els cotxes elèctrics.
statement,Els serveis de mobilitat compartida han crescut ràpidament en les zones urbanes.
statement,"Els vehicles autònomos podrien remodelar la mobilitat urbana, però es enfrentarà a problemes regulatòria i de seguretat."
statement,La mortalitat en accidents de trànsit ha disminuït de manera significativa en els països que han adoptat la política del vision zero.
statement,La seguridad vial en los países de ingresos bajos y medios sigue siendo mucho peor que en los países de altos ingresos.
statement,La contaminació de l'aire causada per les emissions dels veïns mortinat milions de persones cada any.
statement,El plomo va ser eliminat de la gasolina a nivel mundial en el año 2021.
statement,Els catalitzadors catalàts han reduït de manera significativa les emissions dels escapes des de la seva introducció.
statement,Los estándares de emisiones de siete euros requerirán emisiones casi nulas de los nuevos vehículos vendidos en la UE.
statement,La prohibición del motor de combustión interna propuesta por la UE entrará en vigor en el año 2035.
